taskName,detectorName,detectorMode,scoreOrientation,conditionSnrDb,windowLength,threshold,tpr,fpr,truePositives,falsePositives,positiveCount,negativeCount,auc
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,0.978516,0.000000,0.250000,0,6,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,0.979492,0.000000,0.375000,0,9,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,0.980469,0.000000,0.541667,0,13,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,0.981445,0.000000,0.666667,0,16,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,0.982422,0.083333,0.750000,2,18,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,0.983398,0.083333,0.791667,2,19,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,0.984375,0.125000,0.833333,3,20,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,0.985352,0.208333,0.875000,5,21,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,0.986328,0.375000,0.875000,9,21,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,0.987305,0.541667,0.916667,13,22,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,0.988281,0.666667,1.000000,16,24,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,0.989258,0.750000,1.000000,18,24,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,0.990234,0.875000,1.000000,21,24,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,0.992188,0.916667,1.000000,22,24,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,0.994141,0.958333,1.000000,23,24,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,64,1.002930,1.000000,1.000000,24,24,24,24,0.087674
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,,0.000000,0.000000,0,0,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.969727,0.000000,0.083333,0,2,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.970215,0.000000,0.125000,0,3,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.970703,0.000000,0.166667,0,4,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.971191,0.000000,0.291667,0,7,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.971680,0.000000,0.458333,0,11,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.972168,0.000000,0.500000,0,12,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.972656,0.041667,0.708333,1,17,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.973145,0.041667,0.791667,1,19,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.973633,0.083333,0.833333,2,20,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.974121,0.166667,0.875000,4,21,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.974609,0.291667,0.916667,7,22,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.975098,0.333333,0.958333,8,23,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.975586,0.375000,1.000000,9,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.976074,0.416667,1.000000,10,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.976563,0.458333,1.000000,11,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.977051,0.541667,1.000000,13,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.978027,0.583333,1.000000,14,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.978516,0.625000,1.000000,15,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.979492,0.708333,1.000000,17,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.979980,0.750000,1.000000,18,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.980469,0.833333,1.000000,20,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.980957,0.875000,1.000000,21,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-normalized-compressed-length,compressed-byte-count-per-input-byte,LowerScoreMorePositive,0.000000,128,0.981445,1.000000,1.000000,24,24,24,24,0.052951
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,,0.000000,0.000000,0,0,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,136472.000000,0.041667,0.000000,1,0,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,134840.000000,0.041667,0.041667,1,1,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,134702.000000,0.041667,0.083333,1,2,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,134696.000000,0.083333,0.083333,2,2,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,134652.000000,0.083333,0.125000,2,3,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,134233.000000,0.125000,0.125000,3,3,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,134086.000000,0.125000,0.166667,3,4,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,134069.000000,0.125000,0.208333,3,5,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,133798.000000,0.125000,0.250000,3,6,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,133644.000000,0.125000,0.291667,3,7,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,133606.000000,0.166667,0.291667,4,7,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,133574.000000,0.166667,0.333333,4,8,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,133563.000000,0.166667,0.375000,4,9,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,133531.000000,0.208333,0.375000,5,9,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,132993.000000,0.250000,0.416667,6,10,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,132809.000000,0.291667,0.416667,7,10,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,132605.000000,0.333333,0.416667,8,10,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,132590.000000,0.375000,0.416667,9,10,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,132415.000000,0.416667,0.416667,10,10,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,132393.000000,0.416667,0.458333,10,11,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,132298.000000,0.416667,0.500000,10,12,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,132280.000000,0.416667,0.541667,10,13,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,132243.000000,0.458333,0.541667,11,13,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,132242.000000,0.458333,0.583333,11,14,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,132208.000000,0.500000,0.583333,12,14,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,132170.000000,0.500000,0.625000,12,15,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,132075.000000,0.541667,0.625000,13,15,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,132065.000000,0.583333,0.625000,14,15,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,131968.000000,0.583333,0.666667,14,16,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,131956.000000,0.583333,0.708333,14,17,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,131905.000000,0.625000,0.708333,15,17,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,131181.000000,0.666667,0.708333,16,17,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,130891.000000,0.708333,0.708333,17,17,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,130866.000000,0.708333,0.750000,17,18,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,130833.000000,0.708333,0.791667,17,19,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,130791.000000,0.750000,0.791667,18,19,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,130654.000000,0.791667,0.791667,19,19,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,130582.000000,0.833333,0.791667,20,19,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,130554.000000,0.833333,0.833333,20,20,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,130547.000000,0.875000,0.833333,21,20,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,129811.000000,0.875000,0.916667,21,22,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,129588.000000,0.916667,0.916667,22,22,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,128986.000000,0.916667,0.958333,22,23,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,128965.000000,0.958333,0.958333,23,23,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,128546.000000,1.000000,0.958333,24,23,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,64,127338.000000,1.000000,1.000000,24,24,24,24,0.438368
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,,0.000000,0.000000,0,0,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,269628.000000,0.000000,0.041667,0,1,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,268836.000000,0.041667,0.041667,1,1,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,266944.000000,0.083333,0.041667,2,1,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,266397.000000,0.125000,0.041667,3,1,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,266367.000000,0.125000,0.083333,3,2,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,265331.000000,0.125000,0.125000,3,3,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,265321.000000,0.125000,0.166667,3,4,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,265186.000000,0.166667,0.166667,4,4,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,265026.000000,0.166667,0.208333,4,5,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,264408.000000,0.166667,0.250000,4,6,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,263922.000000,0.166667,0.291667,4,7,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,263798.000000,0.208333,0.291667,5,7,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,263640.000000,0.250000,0.291667,6,7,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,263508.000000,0.250000,0.333333,6,8,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,263460.000000,0.250000,0.375000,6,9,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,263298.000000,0.291667,0.375000,7,9,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,263129.000000,0.291667,0.416667,7,10,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,262959.000000,0.291667,0.458333,7,11,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,262925.000000,0.333333,0.458333,8,11,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,262602.000000,0.333333,0.500000,8,12,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,262396.000000,0.333333,0.541667,8,13,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,262313.000000,0.375000,0.541667,9,13,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,262282.000000,0.416667,0.541667,10,13,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,261722.000000,0.416667,0.583333,10,14,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,261604.000000,0.458333,0.583333,11,14,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,261532.000000,0.458333,0.625000,11,15,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,261307.000000,0.458333,0.666667,11,16,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,261295.000000,0.500000,0.666667,12,16,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,261092.000000,0.541667,0.666667,13,16,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,261021.000000,0.541667,0.708333,13,17,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,261011.000000,0.583333,0.708333,14,17,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,260897.000000,0.625000,0.708333,15,17,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,260551.000000,0.666667,0.708333,16,17,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,260188.000000,0.708333,0.708333,17,17,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,259355.000000,0.750000,0.708333,18,17,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,259287.000000,0.791667,0.708333,19,17,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,259236.000000,0.833333,0.708333,20,17,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,259063.000000,0.833333,0.750000,20,18,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,258853.000000,0.875000,0.750000,21,18,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,258622.000000,0.875000,0.791667,21,19,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,258094.000000,0.875000,0.833333,21,20,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,258092.000000,0.875000,0.875000,21,21,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,257728.000000,0.916667,0.875000,22,21,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,257597.000000,0.916667,0.916667,22,22,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,256973.000000,0.958333,0.916667,23,22,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,256169.000000,0.958333,0.958333,23,23,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,255813.000000,1.000000,0.958333,24,23,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,128,255167.000000,1.000000,1.000000,24,24,24,24,0.451389
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,,0.000000,0.000000,0,0,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,137759.000000,0.041667,0.000000,1,0,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,136520.000000,0.083333,0.000000,2,0,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,136152.000000,0.125000,0.000000,3,0,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,135719.000000,0.125000,0.041667,3,1,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,135636.000000,0.125000,0.083333,3,2,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,135556.000000,0.166667,0.083333,4,2,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,135459.000000,0.208333,0.083333,5,2,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,134955.000000,0.250000,0.083333,6,2,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,134815.000000,0.250000,0.125000,6,3,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,134619.000000,0.291667,0.125000,7,3,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,134566.000000,0.333333,0.125000,8,3,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,134437.000000,0.333333,0.166667,8,4,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,134221.000000,0.375000,0.166667,9,4,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,134201.000000,0.416667,0.166667,10,4,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,133631.000000,0.416667,0.208333,10,5,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,133597.000000,0.416667,0.250000,10,6,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,133589.000000,0.458333,0.250000,11,6,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,133560.000000,0.500000,0.250000,12,6,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,133133.000000,0.541667,0.250000,13,6,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,133107.000000,0.583333,0.250000,14,6,24,24,0.684028
ofdm-signal-present-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,64,133060.000000,0.583333,0.291667,14,7,24,24,0.684028
