trialIndex,taskName,scenarioName,targetLabel,classLabel,isPositiveClass,sourceType,detectorName,detectorMode,scoreOrientation,conditionSnrDb,sourceSnrDb,windowLength,windowCount,sampleCount,startIndex,score,isAboveThreshold,meanSample,peakSample
35,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,1907,1005.000000,false,0.035495,3.184971
36,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,1780,1001.000000,false,0.095541,2.000808
37,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,3935,1004.000000,false,0.064981,2.587055
38,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,1650,1006.000000,false,0.066098,2.729077
39,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,2844,1012.000000,false,0.014165,2.506638
40,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,2138,1004.000000,false,0.029653,2.169217
41,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,2504,1003.000000,false,-0.046045,2.644333
42,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,3205,1002.000000,false,-0.199857,2.196791
43,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,2339,1007.000000,false,-0.043534,2.465826
44,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,2096,1008.000000,false,0.026804,2.169217
45,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,1760,1005.000000,false,0.077546,2.729077
46,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,1542,1012.000000,false,-0.041233,2.838346
47,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,1410,1006.000000,false,0.056942,2.402986
48,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,1723,1008.000000,false,0.053786,2.729077
49,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,3317,1009.000000,false,-0.107495,2.293766
50,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,929,1006.000000,false,0.103102,2.474790
51,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,1065,1007.000000,false,-0.031665,2.534954
52,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,176,1006.000000,false,-0.016943,2.891497
53,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,2180,1007.000000,false,-0.015709,2.174878
54,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,2770,1004.000000,false,-0.001019,2.396919
55,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,906,1006.000000,false,0.073768,2.474790
56,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,1548,1011.000000,false,-0.052777,2.838346
57,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,1505,1007.000000,false,-0.006968,2.402986
58,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,3089,1006.000000,false,-0.070242,2.039359
59,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,2201,1009.000000,false,0.039683,2.520767
60,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,2386,1009.000000,false,-0.034355,2.465826
61,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,1203,1005.000000,false,-0.132904,2.297432
62,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,755,1006.000000,false,-0.109708,2.373322
63,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,2163,1006.000000,false,-0.037193,2.174731
64,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,364,1004.000000,false,0.127214,2.443237
65,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,2321,1007.000000,false,-0.099012,2.193135
66,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,1452,1006.000000,false,0.064462,2.402986
67,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,1515,1005.000000,false,-0.028263,2.402986
68,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,2096,1008.000000,false,0.026804,2.169217
69,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,1868,1004.000000,false,0.048972,2.667281
70,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,2350,1005.000000,false,0.018052,2.465826
71,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,64,2,128,159,1003.000000,false,-0.091807,2.891497
0,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2992,1996.000000,false,0.098333,4.201205
1,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,3414,1989.000000,false,-0.123004,4.333430
2,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,3208,1992.000000,false,0.185857,4.458031
3,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1392,2003.000000,false,0.130737,3.034248
4,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2868,1997.000000,false,-0.035176,3.398441
5,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2601,1994.000000,false,0.152455,3.718083
6,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,188,1994.000000,false,-0.145251,2.648042
7,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,3467,1989.000000,false,-0.149300,4.333430
8,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,472,2004.000000,false,-0.115075,3.376358
9,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1506,2000.000000,false,-0.025840,2.919014
10,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2759,2003.000000,false,0.003061,3.718083
11,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,605,2000.000000,false,-0.001732,3.376358
12,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2671,1992.000000,false,0.102160,3.718083
13,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2389,1989.000000,false,0.028203,3.283667
14,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2121,2001.000000,false,-0.040655,3.182686
15,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,215,1997.000000,false,-0.156348,2.648042
16,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2228,2005.000000,false,-0.080113,3.283667
17,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1690,1993.000000,false,-0.033748,2.767851
18,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2097,2010.000000,false,-0.016180,3.182686
19,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2643,1994.000000,false,0.111780,3.718083
20,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,3573,1989.000000,false,-0.080867,4.333430
21,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1603,1995.000000,false,0.027077,2.919014
22,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1843,1999.000000,false,0.088272,3.263168
23,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2475,1992.000000,false,0.091890,3.041830
24,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1068,1994.000000,false,-0.035831,2.721117
25,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,222,1997.000000,false,-0.147838,2.648042
26,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2029,1997.000000,false,0.106457,3.263168
27,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,984,1990.000000,false,-0.074174,3.932422
28,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,3562,1993.000000,false,-0.130679,4.333430
29,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2939,1994.000000,false,0.037868,3.398441
30,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1100,2003.000000,false,-0.010806,3.110442
31,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1075,1995.000000,false,-0.028167,2.721117
32,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,3482,1994.000000,false,-0.116965,4.333430
33,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1958,1996.000000,false,0.116417,3.263168
34,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2182,2004.000000,false,-0.088815,3.283667
35,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,360,1992.000000,false,-0.305371,3.338914
36,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,3615,1997.000000,false,-0.040580,4.333430
37,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,704,2002.000000,false,0.058963,3.376358
38,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,3594,1992.000000,false,-0.085126,4.333430
39,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2101,2004.000000,false,-0.013439,3.182686
40,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,3735,1991.000000,false,0.009348,3.228942
41,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2844,1994.000000,false,-0.036190,3.718083
42,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1916,1998.000000,false,0.076189,3.263168
43,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,3718,1989.000000,false,0.034971,3.228942
44,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2521,1993.000000,false,0.055779,3.041830
45,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1010,1992.000000,false,-0.027716,3.932422
46,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1926,1997.000000,false,0.086177,3.263168
47,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,3280,1994.000000,false,0.065932,3.284512
48,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1182,2003.000000,false,0.166938,3.110442
49,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2328,1994.000000,false,0.000275,3.283667
50,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1983,1995.000000,false,0.085373,3.263168
51,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,3249,1986.000000,false,0.133682,4.458031
52,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,3027,1999.000000,false,0.144389,4.458031
53,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,115,1996.000000,false,0.011628,3.161885
54,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1116,2004.000000,false,0.048044,3.110442
55,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1388,2001.000000,false,0.142218,3.034248
56,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1571,1997.000000,false,0.009175,2.919014
57,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,732,1996.000000,false,-0.002801,3.317474
58,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,323,1995.000000,false,-0.285355,3.338914
59,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,2646,1992.000000,false,0.101877,3.718083
60,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,572,2001.000000,false,0.033034,3.376358
61,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,3045,2004.000000,false,0.191721,4.458031
62,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,3746,1995.000000,false,0.029238,3.228942
63,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1373,2002.000000,false,0.097872,3.034248
64,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,405,1997.000000,false,-0.237923,3.338914
65,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1684,1995.000000,false,-0.036341,2.767851
66,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,964,1989.000000,false,-0.092059,3.932422
67,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,712,1992.000000,false,0.059528,3.376358
68,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,206,1996.000000,false,-0.146133,2.648042
69,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1761,1999.000000,false,0.072112,2.767851
70,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,440,2002.000000,false,-0.183783,3.338914
71,ofdm-signal-present-vs-noise-only,ofdm-like-signal,signal-present,signal-present,true,ofdm-like,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,-3.000000,128,2,256,1523,1999.000000,false,-0.001075,2.919014
0,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,128,2,256,1157,1986.000000,false,0.059265,2.294420
1,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,128,2,256,700,1990.000000,false,0.065651,3.213888
2,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,128,2,256,2052,1990.000000,false,0.034543,3.009372
3,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,128,2,256,2212,1989.000000,false,0.059062,3.009372
4,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,128,2,256,761,1987.000000,false,0.041490,3.213888
5,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,128,2,256,2117,1987.000000,false,0.044172,3.009372
6,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,128,2,256,1909,1986.000000,false,-0.047828,3.049043
7,ofdm-signal-present-vs-noise-only,noise-only-baseline,noise-only,noise-only,false,noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,,128,2,256,1553,1992.000000,false,-0.007483,2.783688
