taskName,detectorName,detectorMode,scoreOrientation,conditionSnrDb,windowLength,threshold,tpr,fpr,truePositives,falsePositives,positiveCount,negativeCount,auc
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,262219.000000,0.666667,0.430556,48,31,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,262118.000000,0.666667,0.444444,48,32,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,262096.000000,0.680556,0.444444,49,32,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,262076.000000,0.680556,0.472222,49,34,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,261949.000000,0.694444,0.472222,50,34,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,261933.000000,0.694444,0.486111,50,35,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,261923.000000,0.694444,0.500000,50,36,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,261899.000000,0.708333,0.500000,51,36,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,261864.000000,0.708333,0.513889,51,37,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,261850.000000,0.708333,0.527778,51,38,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,261798.000000,0.722222,0.527778,52,38,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,261737.000000,0.736111,0.527778,53,38,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,261712.000000,0.750000,0.527778,54,38,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,261455.000000,0.763889,0.527778,55,38,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,261414.000000,0.777778,0.527778,56,38,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,261322.000000,0.791667,0.527778,57,38,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,261233.000000,0.791667,0.541667,57,39,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,261228.000000,0.791667,0.555556,57,40,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,261197.000000,0.791667,0.569444,57,41,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,261196.000000,0.791667,0.583333,57,42,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,260887.000000,0.791667,0.597222,57,43,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,260864.000000,0.805556,0.597222,58,43,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,260858.000000,0.819444,0.597222,59,43,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,260793.000000,0.833333,0.597222,60,43,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,260760.000000,0.833333,0.611111,60,44,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,260740.000000,0.833333,0.625000,60,45,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,260693.000000,0.847222,0.625000,61,45,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,260677.000000,0.861111,0.625000,62,45,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,260520.000000,0.861111,0.638889,62,46,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,260335.000000,0.861111,0.652778,62,47,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,260298.000000,0.875000,0.652778,63,47,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,260184.000000,0.875000,0.666667,63,48,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,260140.000000,0.888889,0.666667,64,48,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,260054.000000,0.888889,0.680556,64,49,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,259865.000000,0.888889,0.694444,64,50,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,259322.000000,0.888889,0.708333,64,51,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,259198.000000,0.888889,0.722222,64,52,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,259141.000000,0.888889,0.736111,64,53,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,259105.000000,0.902778,0.736111,65,53,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,258936.000000,0.902778,0.750000,65,54,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,258841.000000,0.902778,0.763889,65,55,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,258800.000000,0.916667,0.763889,66,55,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,258766.000000,0.916667,0.777778,66,56,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,258643.000000,0.916667,0.791667,66,57,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,258631.000000,0.916667,0.805556,66,58,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,258511.000000,0.930556,0.805556,67,58,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,258497.000000,0.930556,0.819444,67,59,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,258452.000000,0.944444,0.819444,68,59,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,258184.000000,0.958333,0.819444,69,59,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,258117.000000,0.972222,0.819444,70,59,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,257928.000000,0.972222,0.833333,70,60,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,257887.000000,0.972222,0.847222,70,61,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,257857.000000,0.972222,0.861111,70,62,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,257524.000000,0.972222,0.875000,70,63,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,257363.000000,0.972222,0.888889,70,64,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,257234.000000,0.986111,0.888889,71,64,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,257219.000000,0.986111,0.902778,71,65,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,257128.000000,0.986111,0.916667,71,66,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,256508.000000,0.986111,0.930556,71,67,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,256401.000000,0.986111,0.944444,71,68,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,255780.000000,0.986111,0.958333,71,69,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,255299.000000,0.986111,0.972222,71,70,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,254646.000000,0.986111,0.986111,71,71,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,254458.000000,1.000000,0.986111,72,71,72,72,0.691165
gaussian-emitter-vs-noise-only,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,128,254434.000000,1.000000,1.000000,72,72,72,72,0.691165
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,,0.000000,0.000000,0,0,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,997.000000,0.013889,0.000000,1,0,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,998.000000,0.013889,0.013889,1,1,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,999.000000,0.027778,0.013889,2,1,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,1000.000000,0.097222,0.041667,7,3,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,1001.000000,0.125000,0.055556,9,4,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,1002.000000,0.152778,0.180556,11,13,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,1003.000000,0.166667,0.305556,12,22,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,1004.000000,0.250000,0.444444,18,32,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,1005.000000,0.402778,0.611111,29,44,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,1006.000000,0.500000,0.763889,36,55,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,1007.000000,0.625000,0.847222,45,61,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,1008.000000,0.708333,0.930556,51,67,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,1009.000000,0.819444,0.986111,59,71,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,1010.000000,0.888889,0.986111,64,71,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,1011.000000,0.916667,0.986111,66,71,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,1012.000000,0.916667,1.000000,66,72,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,1013.000000,0.944444,1.000000,68,72,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,1014.000000,0.986111,1.000000,71,72,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,64,1016.000000,1.000000,1.000000,72,72,72,72,0.350694
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,,0.000000,0.000000,0,0,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,1982.000000,0.000000,0.013889,0,1,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,1984.000000,0.000000,0.055556,0,4,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,1985.000000,0.000000,0.097222,0,7,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,1986.000000,0.013889,0.125000,1,9,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,1987.000000,0.027778,0.236111,2,17,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,1988.000000,0.111111,0.305556,8,22,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,1989.000000,0.138889,0.375000,10,27,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,1990.000000,0.180556,0.402778,13,29,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,1991.000000,0.277778,0.472222,20,34,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,1992.000000,0.347222,0.583333,25,42,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,1993.000000,0.375000,0.638889,27,46,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,1994.000000,0.458333,0.708333,33,51,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,1995.000000,0.583333,0.750000,42,54,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,1996.000000,0.666667,0.875000,48,63,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,1997.000000,0.694444,0.958333,50,69,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,1998.000000,0.777778,0.986111,56,71,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,1999.000000,0.861111,0.986111,62,71,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,2000.000000,0.875000,1.000000,63,72,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,2001.000000,0.902778,1.000000,65,72,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,2002.000000,0.944444,1.000000,68,72,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,2003.000000,0.958333,1.000000,69,72,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,2004.000000,0.972222,1.000000,70,72,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,2006.000000,0.986111,1.000000,71,72,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-9.000000,128,2007.000000,1.000000,1.000000,72,72,72,72,0.309124
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,,0.000000,0.000000,0,0,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1001.000000,0.000000,0.013889,0,1,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1002.000000,0.000000,0.041667,0,3,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1003.000000,0.000000,0.069444,0,5,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1004.000000,0.055556,0.236111,4,17,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1005.000000,0.152778,0.347222,11,25,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1006.000000,0.222222,0.513889,16,37,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1007.000000,0.305556,0.680556,22,49,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1008.000000,0.375000,0.763889,27,55,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1009.000000,0.541667,0.833333,39,60,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1010.000000,0.680556,0.875000,49,63,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1011.000000,0.750000,0.930556,54,67,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1012.000000,0.805556,0.972222,58,70,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1013.000000,0.861111,0.972222,62,70,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1014.000000,0.930556,0.972222,67,70,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1015.000000,0.972222,0.986111,70,71,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1016.000000,0.986111,0.986111,71,71,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1017.000000,0.986111,1.000000,71,72,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,64,1018.000000,1.000000,1.000000,72,72,72,72,0.276138
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,,0.000000,0.000000,0,0,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1983.000000,0.000000,0.041667,0,3,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1984.000000,0.000000,0.083333,0,6,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1985.000000,0.000000,0.097222,0,7,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1986.000000,0.013889,0.194444,1,14,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1987.000000,0.013889,0.319444,1,23,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1988.000000,0.013889,0.388889,1,28,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1989.000000,0.097222,0.513889,7,37,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1990.000000,0.111111,0.583333,8,42,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1991.000000,0.125000,0.680556,9,49,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1992.000000,0.236111,0.736111,17,53,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1993.000000,0.277778,0.805556,20,58,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1994.000000,0.402778,0.888889,29,64,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1995.000000,0.486111,0.930556,35,67,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1996.000000,0.555556,0.944444,40,68,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1997.000000,0.666667,0.972222,48,70,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1998.000000,0.680556,0.986111,49,71,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,1999.000000,0.736111,0.986111,53,71,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,2000.000000,0.763889,0.986111,55,71,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,2001.000000,0.805556,0.986111,58,71,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,2002.000000,0.847222,1.000000,61,72,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,2003.000000,0.902778,1.000000,65,72,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,2004.000000,0.972222,1.000000,70,72,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,2005.000000,0.986111,1.000000,71,72,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,-3.000000,128,2010.000000,1.000000,1.000000,72,72,72,72,0.148823
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,,0.000000,0.000000,0,0,72,72,0.152874
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,998.000000,0.000000,0.027778,0,2,72,72,0.152874
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1000.000000,0.000000,0.055556,0,4,72,72,0.152874
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1001.000000,0.000000,0.097222,0,7,72,72,0.152874
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1002.000000,0.000000,0.194444,0,14,72,72,0.152874
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1003.000000,0.000000,0.236111,0,17,72,72,0.152874
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1004.000000,0.013889,0.333333,1,24,72,72,0.152874
ofdm-signal-present-vs-noise-only,lzmsa-compressed-length,compressed-byte-count,LowerScoreMorePositive,0.000000,64,1005.000000,0.083333,0.458333,6,33,72,72,0.152874
