taskName,scenarioName,targetLabel,detectorName,detectorMode,scoreOrientation,conditionSnrDb,sourceSnrDb,windowLength,count,positiveCount,negativeCount,minScore,maxScore,meanScore,standardDeviation,aboveThresholdCount,auc
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,288,144,144,124.207519,138.738739,131.333606,2.646751,254,0.445698
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,288,144,144,119.694362,141.210682,132.081896,3.720576,253,0.498650
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,288,144,144,124.025487,140.518797,131.534751,2.897706,255,0.576726
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,-9.000000,,64,288,144,144,0.199603,0.282306,0.240167,0.013374,60,0.575448
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,-9.000000,,128,288,144,144,0.213500,0.281407,0.241639,0.009132,49,0.523968
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,-3.000000,,64,288,144,144,0.203575,0.270647,0.239766,0.012098,59,0.450593
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,-3.000000,,128,288,144,144,0.213641,0.266400,0.240786,0.008968,48,0.423442
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,0.000000,,64,288,144,144,0.202756,0.268317,0.238421,0.012550,57,0.416305
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,0.000000,,128,288,144,144,0.214215,0.265042,0.239638,0.009006,37,0.421923
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,-9.000000,,64,288,144,144,0.197211,0.276892,0.243797,0.014348,100,0.461637
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,-9.000000,,128,288,144,144,0.211055,0.273594,0.243992,0.009234,73,0.455681
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,-3.000000,,64,288,144,144,0.209533,0.281437,0.243239,0.013487,96,0.488691
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,-3.000000,,128,288,144,144,0.219769,0.274824,0.244824,0.009907,92,0.537471
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,0.000000,,64,288,144,144,0.204975,0.280160,0.243401,0.013347,87,0.542824
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,0.000000,,128,288,144,144,0.219171,0.274578,0.244731,0.009373,91,0.472512
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,-9.000000,,64,288,144,144,0.227000,0.317460,0.273295,0.014343,273,0.439646
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,-9.000000,,128,288,144,144,0.241968,0.297203,0.270168,0.009835,281,0.535494
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,-3.000000,,64,288,144,144,0.235468,0.310824,0.273798,0.014263,272,0.537254
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,-3.000000,,128,288,144,144,0.244332,0.297554,0.271333,0.009592,286,0.511791
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,0.000000,,64,288,144,144,0.237859,0.311443,0.274507,0.014572,273,0.500482
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,0.000000,,128,288,144,144,0.243583,0.300601,0.271101,0.010085,283,0.587432
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-9.000000,,64,288,144,144,0.200795,0.280876,0.242741,0.013709,83,0.539207
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-9.000000,,128,288,144,144,0.221279,0.267202,0.244201,0.008955,84,0.499132
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-3.000000,,64,288,144,144,0.205357,0.281467,0.243198,0.013626,83,0.522786
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-3.000000,,128,288,144,144,0.224060,0.268134,0.243057,0.008796,63,0.520761
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,0.000000,,64,288,144,144,0.212212,0.296627,0.243670,0.012831,89,0.545693
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,0.000000,,128,288,144,144,0.214681,0.276521,0.244531,0.009860,87,0.534216
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,-9.000000,,64,288,144,144,5177.387910,5958.097470,5606.009353,152.839632,288,0.512539
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,-9.000000,,128,288,144,144,5286.077535,6064.866554,5566.082118,104.393808,288,0.532022
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,-3.000000,,64,288,144,144,5042.426699,6090.576919,5603.517371,146.681500,288,0.466387
