taskName,scenarioName,targetLabel,detectorName,detectorMode,scoreOrientation,conditionSnrDb,sourceSnrDb,windowLength,count,positiveCount,negativeCount,minScore,maxScore,meanScore,standardDeviation,aboveThresholdCount,auc
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,0.000000,,64,144,72,72,0.179798,0.285714,0.242398,0.018748,47,0.440394
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,0.000000,,128,144,72,72,0.207528,0.277034,0.240573,0.012738,30,0.479842
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,144,72,72,120.155378,140.823413,129.457158,4.226493,92,0.547454
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,144,72,72,124.326489,136.422290,129.868601,2.169248,114,0.532215
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,144,72,72,119.611789,142.207243,129.423640,4.009137,88,0.423804
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,144,72,72,122.182195,135.648397,129.515021,2.461999,106,0.590471
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,144,72,72,118.604462,140.305051,129.415622,4.402448,88,0.578897
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,144,72,72,123.962733,138.926755,130.170980,2.498230,115,0.629244
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,64,144,72,72,59751.000000,70975.000000,64263.909722,2134.962997,144,0.522473
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,128,144,72,72,121024.000000,133421.000000,126129.562500,2264.475196,144,0.545525
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,64,144,72,72,58849.000000,70677.000000,64233.881944,2037.294719,144,0.464120
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,128,144,72,72,118028.000000,131584.000000,125839.576389,2552.101393,144,0.611786
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,64,144,72,72,58472.000000,69695.000000,64255.923611,2222.902857,144,0.601659
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,128,144,72,72,119748.000000,136565.000000,126727.138889,2673.344294,144,0.681134
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,144,72,72,116.243902,146.563636,129.694313,6.463527,84,0.491705
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,144,72,72,120.543210,137.230769,129.933606,3.747700,101,0.547454
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,144,72,72,110.191617,141.853659,128.947118,5.869770,80,0.475309
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,144,72,72,115.844720,138.200000,128.760552,3.810565,78,0.547647
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,144,72,72,111.745455,142.970060,129.218408,6.469765,87,0.519097
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,144,72,72,117.773994,142.211656,129.713395,4.532082,90,0.554591
