taskName,scenarioName,targetLabel,detectorName,detectorMode,scoreOrientation,conditionSnrDb,sourceSnrDb,windowLength,count,positiveCount,negativeCount,minScore,maxScore,meanScore,standardDeviation,aboveThresholdCount,auc
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,288,144,144,124.681592,139.992048,131.680130,2.304945,269,0.554398
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,288,144,144,126.464555,136.096548,131.125074,1.575797,278,0.550010
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,288,144,144,126.009000,140.295635,132.062188,2.304635,274,0.563561
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,288,144,144,125.715435,135.728686,131.464541,1.632364,280,0.613474
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,288,144,144,125.241888,138.710760,131.849793,2.458635,269,0.572000
gaussian-emitter-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,288,144,144,126.384036,135.279221,131.389766,1.609023,280,0.604335
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,64,288,144,144,125305.000000,140832.000000,132426.625000,2419.644270,288,0.566503
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,128,288,144,144,251538.000000,272057.000000,261253.399306,3288.862544,288,0.546851
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,64,288,144,144,126009.000000,141445.000000,133012.055556,2502.160940,288,0.635296
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,128,288,144,144,250048.000000,270643.000000,262252.659722,3421.668960,288,0.667149
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,64,288,144,144,125734.000000,140514.000000,132889.576389,2619.085420,288,0.646774
gaussian-emitter-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,128,288,144,144,251757.000000,270829.000000,262484.305556,3524.760801,288,0.718750
gaussian-emitter-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,288,144,144,119.838806,145.074627,131.342882,4.023714,232,0.492718
gaussian-emitter-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,288,144,144,123.986425,137.825038,131.197384,2.696049,254,0.500675
gaussian-emitter-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,288,144,144,115.200000,142.961310,131.651916,3.843528,243,0.503376
gaussian-emitter-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,288,144,144,124.447289,139.965414,131.061459,2.704029,247,0.586251
gaussian-emitter-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,288,144,144,119.436202,141.946269,131.452255,4.049569,228,0.538291
gaussian-emitter-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,288,144,144,122.912913,139.340841,131.281229,2.628657,254,0.559606
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,288,144,144,120.232836,146.005970,131.697621,4.179116,235,0.538508
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,288,144,144,123.500000,138.854135,131.034635,2.762538,249,0.541040
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,288,144,144,117.550898,144.134328,132.137009,3.963582,254,0.565008
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,288,144,144,120.291101,139.478979,131.517279,2.859653,258,0.553819
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,288,144,144,120.074405,142.847761,132.150966,3.925826,247,0.561921
gaussian-emitter-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,288,144,144,121.698795,141.007485,131.399867,2.766280,257,0.610050
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,-9.000000,,64,288,144,144,0.202595,0.283582,0.239582,0.013423,56,0.561970
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,-9.000000,,128,288,144,144,0.219598,0.268844,0.241334,0.008788,44,0.485894
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,-3.000000,,64,288,144,144,0.198413,0.276617,0.240283,0.013322,65,0.472970
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,-3.000000,,128,288,144,144,0.216040,0.266834,0.240991,0.008524,45,0.482735
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,0.000000,,64,288,144,144,0.206145,0.275896,0.241193,0.013356,79,0.467568
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-0-63-proportion,compressed-byte-bucket-0-63-proportion,HigherScoreMorePositive,0.000000,,128,288,144,144,0.211366,0.269691,0.239864,0.009704,39,0.477865
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,-9.000000,,64,288,144,144,0.202770,0.291833,0.242437,0.013610,85,0.458430
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,-9.000000,,128,288,144,144,0.219880,0.276104,0.244551,0.009849,83,0.524040
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,-3.000000,,64,288,144,144,0.195025,0.286706,0.243348,0.013906,87,0.533782
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,-3.000000,,128,288,144,144,0.210871,0.267168,0.245116,0.009575,96,0.524884
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,0.000000,,64,288,144,144,0.201189,0.277668,0.243529,0.013284,93,0.549069
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-128-191-proportion,compressed-byte-bucket-128-191-proportion,HigherScoreMorePositive,0.000000,,128,288,144,144,0.216801,0.277163,0.245053,0.009685,87,0.554832
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,-9.000000,,64,288,144,144,0.238569,0.308383,0.273860,0.011907,282,0.479504
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,-9.000000,,128,288,144,144,0.241935,0.298000,0.270115,0.010491,278,0.524764
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,-3.000000,,64,288,144,144,0.238000,0.304000,0.273633,0.013720,275,0.484857
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,-3.000000,,128,288,144,144,0.241345,0.304261,0.269910,0.009165,282,0.482904
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,0.000000,,64,288,144,144,0.232303,0.315164,0.272327,0.014231,274,0.474151
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-192-255-proportion,compressed-byte-bucket-192-255-proportion,HigherScoreMorePositive,0.000000,,128,288,144,144,0.239819,0.295115,0.270922,0.010354,279,0.484881
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-9.000000,,64,288,144,144,0.198807,0.281157,0.244122,0.012804,99,0.529466
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-9.000000,,128,288,144,144,0.214502,0.267168,0.243999,0.009687,78,0.453631
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-3.000000,,64,288,144,144,0.208087,0.282480,0.242737,0.013208,82,0.499132
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,-3.000000,,128,288,144,144,0.215716,0.271450,0.243983,0.009154,67,0.506559
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,0.000000,,64,288,144,144,0.200395,0.279163,0.242950,0.013399,93,0.500747
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-bucket-64-127-proportion,compressed-byte-bucket-64-127-proportion,HigherScoreMorePositive,0.000000,,128,288,144,144,0.207831,0.266600,0.244160,0.009775,87,0.502267
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,-9.000000,,64,288,144,144,5199.037212,6095.353439,5611.342454,143.784005,288,0.498601
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,-9.000000,,128,288,144,144,5266.193807,5897.390247,5559.046848,109.025855,288,0.506125
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,-3.000000,,64,288,144,144,5146.883849,6081.472257,5609.042825,153.149067,288,0.453848
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,-3.000000,,128,288,144,144,5296.580378,5804.676924,5560.330508,99.673547,288,0.456163
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,0.000000,,64,288,144,144,5163.247164,6046.029277,5610.892673,153.065215,288,0.443625
ofdm-signal-present-vs-noise-only,,,lzmsa-compressed-byte-variance,compressed-byte-variance,HigherScoreMorePositive,0.000000,,128,288,144,144,5274.758692,5813.498176,5552.550606,110.500136,288,0.410204
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,288,144,144,125.757214,137.951098,131.814802,2.224026,273,0.407456
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,288,144,144,126.562062,135.539000,131.154672,1.649314,279,0.524354
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,288,144,144,126.831000,137.482072,131.761933,2.222459,273,0.504340
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,288,144,144,125.891621,135.933835,131.216375,1.527108,284,0.481819
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,288,144,144,125.487537,139.145689,131.524548,2.354100,269,0.501591
ofdm-signal-present-vs-noise-only,,,lzmsa-mean-compressed-byte-value,mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,288,144,144,126.338983,135.820933,131.467623,1.702841,280,0.530237
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,64,288,144,144,126271.000000,138227.000000,132598.798611,2328.870086,288,0.407070
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-9.000000,,128,288,144,144,251608.000000,271078.000000,261247.444444,3456.561953,288,0.559920
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,64,288,144,144,126831.000000,138453.000000,132653.159722,2380.961479,288,0.560354
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,-3.000000,,128,288,144,144,250902.000000,271188.000000,261763.527778,3160.040598,288,0.562331
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,64,288,144,144,125864.000000,140398.000000,132618.729167,2473.570538,288,0.603684
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,128,288,144,144,253273.000000,273815.000000,262577.086806,3634.362629,288,0.646991
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,288,144,144,120.208333,139.197640,131.402728,3.725907,237,0.439501
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,288,144,144,123.548048,138.758621,131.102502,2.717544,249,0.536024
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,288,144,144,118.431548,141.640719,131.320883,3.894076,235,0.468412
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,288,144,144,123.268072,139.622556,131.075331,2.680020,251,0.488474
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,288,144,144,118.388724,143.406528,130.941062,4.035042,220,0.492863
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,288,144,144,120.060241,139.588939,131.460394,2.814722,260,0.497541
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,288,144,144,118.895210,144.110778,132.242933,3.723569,249,0.428361
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,288,144,144,123.908133,137.840121,131.078762,2.874154,242,0.483700
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,288,144,144,121.842262,142.955357,131.513513,3.790018,236,0.556641
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,288,144,144,124.343373,139.143288,131.501446,2.842912,260,0.460503
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,288,144,144,123.526946,141.562500,132.041266,3.683081,248,0.560282
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,288,144,144,121.703313,138.169670,131.346375,2.758299,255,0.521460
